,평균,평년,서울,,,,부산,,,,대구,,,,광주,,,,대전,,,
2009/Unnamed: 1,,,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동
2012/03/12,8800,6872,0,0,0,9000,0,0,0,8500,0,0,0,9000,0,0,0,8500,0,0,0,9000
2012/03/13,8640,6890,0,0,0,9000,0,0,0,8500,0,0,0,8700,0,0,0,8500,0,0,0,8500
2012/03/14,9140,6907,0,0,0,9000,0,0,0,9000,0,0,0,8700,0,0,0,9000,0,0,0,10000
2012/03/15,8940,6945,0,0,0,9000,0,0,0,9000,0,0,0,8700,0,0,0,9000,0,0,0,9000
2012/03/16,8940,6968,0,0,0,9000,0,0,0,9000,0,0,0,8700,0,0,0,9000,0,0,0,9000
2012/03/19,8940,7377,0,0,0,9000,0,0,0,9000,0,0,0,8700,0,0,0,9000,0,0,0,9000
2012/03/20,8940,7459,0,0,0,9000,0,0,0,9000,0,0,0,8700,0,0,0,9000,0,0,0,9000
2012/03/21,9800,7509,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000
2012/03/22,9800,7620,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000
2012/03/23,10000,7807,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,11000
2012/03/26,9900,8120,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0,0,10000,0,0,0,11000
2012/03/27,10100,8259,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0,0,10000,0,0,0,12000
2012/03/28,10100,8327,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0,0,10000,0,0,0,12000
2012/03/29,10100,8272,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0,0,10000,0,0,0,12000
2012/03/30,10100,8245,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0,0,10000,0,0,0,12000
2012/04/02,10800,8742,0,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0,11000,0,0,0,12000
2012/04/03,11000,8887,0,0,0,10500,0,0,0,10500,0,0,0,11000,0,0,0,11000,0,0,0,12000
2012/04/04,11200,8942,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,12000
2012/04/05,11200,8873,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,12000
2012/04/06,11600,8861,0,0,0,11500,0,0,0,11500,0,0,0,11500,0,0,0,11500,0,0,0,12000
2012/04/09,11800,8868,0,0,0,12000,0,0,0,11500,0,0,0,12000,0,0,0,11500,0,0,0,12000
2012/04/10,12300,8985,0,0,0,12500,0,0,0,12500,0,0,0,12500,0,0,0,12000,0,0,0,12000
2012/04/12,12400,8778,0,0,0,13000,0,0,0,12500,0,0,0,12500,0,0,0,12000,0,0,0,12000
2012/04/13,12500,8675,0,0,0,13000,0,0,0,12500,0,0,0,12500,0,0,0,12500,0,0,0,12000
2012/04/16,12500,8415,12000,0,0,13000,12000,0,0,13000,12000,0,0,13500,12000,0,0,13000,12000,0,0,12500
2012/04/17,12600,8451,12000,0,0,13500,12000,0,0,13000,12000,0,0,13500,12000,0,0,13000,12000,0,0,13000
2012/04/18,12550,8360,12000,0,0,14000,12000,0,0,13000,12000,0,0,13500,11000,0,0,13000,12000,0,0,13000
2012/04/19,12550,8173,12000,0,0,14000,12000,0,0,13000,12000,0,0,13500,11000,0,0,13000,12000,0,0,13000
2012/04/20,12550,6210,12000,0,0,14000,12000,0,0,13000,12000,0,0,13500,11000,0,0,13000,12000,0,0,13000
2012/04/23,12600,6067,12000,0,0,14500,12000,0,0,13000,12000,0,0,12500,12000,0,0,13000,12000,0,0,13000
2012/04/24,12600,5917,12000,0,0,14500,12000,0,0,13000,12000,0,0,12500,12000,0,0,13000,12000,0,0,13000
2012/04/25,12600,5873,12000,0,0,14500,12000,0,0,13000,12000,0,0,12500,12000,0,0,13000,12000,0,0,13000
2012/04/26,12600,5789,12000,0,0,14500,12000,0,0,13000,12000,0,0,12500,12000,0,0,13000,12000,0,0,13000
2012/04/27,12650,5675,12000,0,0,14500,12000,0,0,13000,12000,0,0,13000,12000,0,0,13000,12000,0,0,13000
2012/04/30,12200,5460,11500,0,0,14500,11000,0,0,13000,11000,0,0,13000,11000,0,0,13000,11000,0,0,13000
2012/05/02,11600,5422,11500,0,0,14500,10000,0,0,12000,10000,0,0,12000,10000,0,0,12000,11000,0,0,13000
2012/05/03,11150,5374,11000,0,0,14500,9000,0,0,12000,9000,0,0,12000,9000,0,0,12000,10000,0,0,13000
2012/05/04,10700,5336,9000,0,0,14500,8500,0,0,12000,9000,0,0,12000,8000,0,0,12000,9000,0,0,13000
2012/05/07,10100,5680,8000,0,0,14500,7500,0,0,12000,7000,0,0,12000,7000,0,0,12000,8000,0,0,13000
2012/05/08,10000,5650,8000,0,0,14500,7000,0,0,12000,6500,0,0,12000,7000,0,0,12000,8000,0,0,13000
2012/05/09,9800,5721,7000,0,0,14500,7000,0,0,12000,6500,0,0,12000,7000,0,0,12000,7000,0,0,13000
2012/05/10,9650,5690,6500,0,0,14500,6500,0,0,12000,6000,0,0,12000,7000,0,0,12000,7000,0,0,13000
2012/05/11,6400,5620,6500,0,0,0,6500,0,0,0,6000,0,0,0,6500,0,0,0,6500,0,0,0
2012/05/14,6300,4532,6500,0,0,0,6000,0,0,0,6000,0,0,0,6500,0,0,0,6500,0,0,0
2012/05/15,6300,4577,6500,0,0,0,6000,0,0,0,6000,0,0,0,6500,0,0,0,6500,0,0,0
2012/05/16,6300,4571,6500,0,0,0,6000,0,0,0,6000,0,0,0,6500,0,0,0,6500,0,0,0
2012/05/17,6300,4614,6500,0,0,0,6000,0,0,0,6000,0,0,0,6500,0,0,0,6500,0,0,0
2012/05/18,6300,4632,6500,0,0,0,6000,0,0,0,6000,0,0,0,6500,0,0,0,6500,0,0,0
2012/05/21,5800,4303,5500,0,0,0,5500,0,0,0,5500,0,0,0,6000,0,0,0,6500,0,0,0
2012/05/22,5700,4157,5500,0,0,0,5500,0,0,0,5500,0,0,0,5500,0,0,0,6500,0,0,0
2012/05/23,5400,4118,5500,0,0,0,5000,0,0,0,5000,0,0,0,5500,0,0,0,6000,0,0,0
2012/05/24,5100,4113,5500,0,0,0,5000,0,0,0,4500,0,0,0,5000,0,0,0,5500,0,0,0
2012/05/25,5100,4067,5500,0,0,0,5000,0,0,0,4500,0,0,0,5000,0,0,0,5500,0,0,0
2012/05/29,4900,3660,5000,0,0,0,5000,0,0,0,4500,0,0,0,5000,0,0,0,5000,0,0,0
2012/05/30,4800,3356,5000,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,5000,0,0,0
2012/05/31,4800,3398,5000,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,5000,0,0,0
2012/06/01,4800,3803,5000,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,5000,0,0,0
2012/06/04,4800,3854,5000,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,5000,0,0,0
2012/06/05,4700,3874,5000,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,4500,0,0,0
2012/06/07,4500,3867,5000,0,0,0,4500,0,0,0,4000,0,0,0,4500,0,0,0,4500,0,0,0
2012/06/08,4800,3846,5000,0,0,0,4500,0,0,0,4500,0,0,0,5000,0,0,0,5000,0,0,0
2012/06/11,4300,3707,4500,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,4500,0,0,0
2012/06/12,4000,3613,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0
2012/06/13,4000,3589,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0
2012/06/14,4000,3612,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0
2012/06/15,3920,3608,4000,0,0,0,4000,0,0,0,3600,0,0,0,4000,0,0,0,4000,0,0,0
2012/06/18,3920,3751,4000,0,0,0,4000,0,0,0,3600,0,0,0,4000,0,0,0,4000,0,0,0
2012/06/19,4200,3875,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,4500,0,0,0
2012/06/20,4200,4105,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,4500,0,0,0
2012/06/21,4200,4271,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,4500,0,0,0
2012/06/22,4200,4342,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,4500,0,0,0
2012/06/25,5220,4272,5000,0,0,0,4500,0,0,0,5500,0,0,0,5500,0,0,0,5600,0,0,0
2012/06/26,5700,4298,6000,0,0,0,5000,0,0,0,5500,0,0,0,6000,0,0,0,6000,0,0,0
2012/06/27,6800,4223,7000,0,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2012/06/28,8100,4253,8000,0,0,0,7500,0,0,0,7500,0,0,0,9000,0,0,0,8500,0,0,0
2012/06/29,8000,4321,8000,0,0,0,7500,0,0,0,7500,0,0,0,8500,0,0,0,8500,0,0,0
2012/07/02,8900,4567,9000,0,0,0,8000,0,0,0,8000,0,0,0,9500,0,0,0,10000,0,0,0
2012/07/03,9800,4638,9000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,12000,0,0,0
2012/07/04,9400,4699,9000,0,0,0,8000,0,0,0,9000,0,0,0,9000,0,0,0,12000,0,0,0
2012/07/05,9200,4689,9000,0,0,0,8000,0,0,0,9000,0,0,0,9000,0,0,0,11000,0,0,0
2012/07/06,9000,4721,9000,0,0,0,8000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0
2012/07/09,8600,4951,9000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,10000,0,0,0
2012/07/10,8000,4945,8000,0,0,0,7000,0,0,0,8000,0,0,0,8000,0,0,0,9000,0,0,0
2012/07/11,8000,5233,8000,0,0,0,7000,0,0,0,8000,0,0,0,8000,0,0,0,9000,0,0,0
2012/07/12,8000,5356,8000,0,0,0,7000,0,0,0,8000,0,0,0,8000,0,0,0,9000,0,0,0
2012/07/13,7600,5473,8000,0,0,0,7000,0,0,0,7500,0,0,0,7500,0,0,0,8000,0,0,0
2012/07/16,7500,5350,8000,0,0,0,7000,0,0,0,7500,0,0,0,7000,0,0,0,8000,0,0,0
2012/07/17,7500,5240,8000,0,0,0,7000,0,0,0,7500,0,0,0,7000,0,0,0,8000,0,0,0
2012/07/18,7400,5331,8000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0
2012/07/19,7400,5701,8000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0
2012/07/20,7200,6679,8000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2012/07/23,7100,7031,7500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2012/07/24,7000,7070,7500,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0,0
2012/07/25,7200,7113,7500,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,8000,0,0,0
2012/07/26,7200,7266,7500,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,8000,0,0,0
2012/07/27,7600,7554,0,8000,0,0,0,7000,0,0,0,7500,0,0,0,7500,0,0,0,8000,0,0
2012/07/30,7600,7432,0,8000,0,0,0,7000,0,0,0,7500,0,0,0,7500,0,0,0,8000,0,0
2012/07/31,7600,7425,0,8000,0,0,0,7000,0,0,0,7500,0,0,0,7500,0,0,0,8000,0,0
2012/08/01,7100,7445,0,8000,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0
2012/08/02,7100,7393,0,8000,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0
2012/08/03,7300,7319,0,9000,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0
2012/08/06,7800,7395,0,9000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,9000,0,0
2012/08/07,7800,7453,0,9000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,9000,0,0
2012/08/08,8100,7482,0,9000,0,0,0,7000,0,0,0,7500,0,0,0,7000,0,0,0,10000,0,0
2012/08/09,7900,7493,0,9000,0,0,0,7000,0,0,0,7500,0,0,0,7000,0,0,0,9000,0,0
2012/08/10,8200,7572,0,9000,0,0,0,7000,0,0,0,8000,0,0,0,7000,0,0,0,10000,0,0
2012/08/13,9700,7647,0,10000,0,0,0,8500,0,0,0,9000,0,0,0,9000,0,0,0,12000,0,0
2012/08/14,9300,7647,0,10000,0,0,0,8500,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0
2012/08/16,9900,7640,0,10000,0,0,0,9000,0,0,0,10000,0,0,0,9500,0,0,0,11000,0,0
2012/08/17,9900,7550,0,10000,0,0,0,9000,0,0,0,10000,0,0,0,9500,0,0,0,11000,0,0
2012/08/20,9500,7267,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0
2012/08/21,9500,7221,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0
2012/08/22,9500,7270,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0
2012/08/23,9500,7377,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0
2012/08/24,9500,7427,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9500,0,0,0,10000,0,0
2012/08/27,9600,7779,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0
2012/08/28,10200,7871,0,11000,0,0,0,9000,0,0,0,10000,0,0,0,11000,0,0,0,10000,0,0
2012/08/29,10400,7952,0,11000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,12000,0,0
2012/08/30,10400,8053,0,11000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,12000,0,0
2012/08/31,10200,8079,0,11000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0,0
2012/09/03,11000,8554,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0
2012/09/04,11400,8630,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0
2012/09/05,11400,8719,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0
2012/09/06,11200,8756,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,12000,0,0
2012/09/07,11600,8865,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,14000,0,0
2012/09/10,11800,8934,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,11000,0,0,0,13000,0,0
2012/09/11,12000,8987,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000,0,0
2012/09/12,11900,9079,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,12500,0,0
2012/09/13,11900,9215,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,12500,0,0
2012/09/14,12200,9201,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,13000,0,0
2012/09/17,13200,8851,0,13000,0,0,0,13000,0,0,0,14000,0,0,0,13000,0,0,0,13000,0,0
2012/09/18,13600,8945,0,13000,0,0,0,13000,0,0,0,14000,0,0,0,13000,0,0,0,15000,0,0
2012/09/19,13800,8882,0,14000,0,0,0,13000,0,0,0,14000,0,0,0,13000,0,0,0,15000,0,0
2012/09/20,14000,8648,0,15000,0,0,0,13000,0,0,0,14000,0,0,0,13000,0,0,0,15000,0,0
2012/09/21,14200,8500,0,15000,0,0,0,13000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0
2012/09/24,14400,8225,0,16000,0,0,0,13000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0
2012/09/25,14200,8225,0,15000,0,0,0,13000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0
2012/09/26,14000,8152,0,15000,0,0,0,13000,0,0,0,13000,0,0,0,14000,0,0,0,15000,0,0
2012/09/27,14000,7958,0,15000,0,0,0,13000,0,0,0,13000,0,0,0,14000,0,0,0,15000,0,0
2012/09/28,14000,7713,0,15000,0,0,0,13000,0,0,0,13000,0,0,0,14000,0,0,0,15000,0,0
2012/10/02,14000,7002,0,15000,0,0,0,13000,0,0,0,13000,0,0,0,14000,0,0,0,15000,0,0
2012/10/04,13200,6892,0,15000,0,0,0,13000,0,0,0,13000,0,0,0,12000,0,0,0,13000,0,0
2012/10/05,13600,6873,0,15000,0,0,0,13000,0,0,0,14000,0,0,0,13000,0,0,0,13000,0,0
2012/10/08,13200,6637,0,13000,0,0,0,13000,0,0,0,14000,0,0,0,13000,0,0,0,13000,0,0
2012/10/09,12000,6611,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0
2012/10/10,11000,6605,0,12000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0
2012/10/11,10400,6645,0,12000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0
2012/10/12,10400,6649,0,12000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0
2012/10/15,10200,6591,0,11000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0
2012/10/16,9800,6604,0,11000,0,0,0,9500,0,0,0,9500,0,0,0,10000,0,0,0,9000,0,0
2012/10/17,9200,6637,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0
2012/10/18,9200,6687,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0
2012/10/19,9200,6711,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0
2012/10/22,8500,6391,0,9000,0,0,0,8500,0,0,0,9000,0,0,0,8000,0,0,0,8000,0,0
2012/10/23,8500,6299,0,9000,0,0,0,8500,0,0,0,9000,0,0,0,8000,0,0,0,8000,0,0
2012/10/24,8000,6265,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0
2012/10/25,8000,6109,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0
2012/10/26,8000,5881,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0
2012/10/29,7800,5262,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,7000,0,0,0,8000,0,0
2012/10/30,7400,5236,0,8000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0
2012/10/31,7400,5199,0,8000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0
2012/11/01,7400,5161,0,8000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0
2012/11/02,7400,5044,0,8000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0
2012/11/05,7200,4938,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0
2012/11/06,7200,4864,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0
2012/11/07,7100,6568,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7500,0,0
2012/11/08,7000,6393,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2012/11/09,7700,6211,0,7000,0,0,0,7500,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0
2012/11/12,7700,5292,0,7000,7000,0,0,7500,7500,0,0,8000,8000,0,0,8000,8000,0,0,8000,8000,0
2012/11/13,7300,5340,0,7000,7000,0,0,7000,7000,0,0,7500,7500,0,0,7000,7000,0,0,8000,8000,0
2012/11/14,7300,5581,0,7000,7000,0,0,7000,7000,0,0,7500,7500,0,0,7000,7000,0,0,8000,8000,0
2012/11/15,7300,5577,0,7000,7000,0,0,7000,7000,0,0,7500,7500,0,0,7000,7000,0,0,8000,8000,0
2012/11/16,7700,5710,0,0,8000,0,0,0,7000,0,0,0,7500,0,0,0,7000,0,0,0,9000,0
2012/11/19,8100,5376,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8500,0
2012/11/20,8000,5494,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0
2012/11/21,8000,5589,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0
2012/11/22,8100,5670,0,0,8000,0,0,0,8000,0,0,0,8500,0,0,0,8000,0,0,0,8000,0
2012/11/23,8300,5669,0,0,9000,0,0,0,8000,0,0,0,8500,0,0,0,8000,0,0,0,8000,0
2012/11/26,8800,5576,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,8000,0,0,0,9000,0
2012/11/27,9000,5435,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0
2012/11/28,9000,5310,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0
2012/11/29,9000,5210,0,0,9000,0,0,0,9000,0,0,0,9500,0,0,0,8500,0,0,0,9000,0
2012/11/30,9200,5110,0,0,9000,0,0,0,9000,0,0,0,9500,0,0,0,8500,0,0,0,10000,0
2012/12/03,9300,5007,0,0,9000,0,0,0,9500,0,0,0,9500,0,0,0,9000,0,0,0,9500,0
2012/12/04,9300,4949,0,0,9000,0,0,0,9500,0,0,0,9500,0,0,0,9000,0,0,0,9500,0
2012/12/05,9300,4923,0,0,9000,0,0,0,9500,0,0,0,9500,0,0,0,9000,0,0,0,9500,0
2012/12/06,10200,4902,0,0,9000,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0,0,10000,0
2012/12/07,10600,4877,0,0,10000,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0,0,11000,0
2012/12/10,11300,4735,0,0,12000,0,0,0,11500,0,0,0,11000,0,0,0,11000,0,0,0,11000,0
2012/12/11,11300,4678,0,0,12000,0,0,0,11500,0,0,0,11000,0,0,0,11000,0,0,0,11000,0
2012/12/12,11300,4620,0,0,12000,0,0,0,11500,0,0,0,11000,0,0,0,11000,0,0,0,11000,0
2012/12/13,11100,4588,0,0,12000,0,0,0,11500,0,0,0,11000,0,0,0,10000,0,0,0,11000,0
2012/12/14,11300,4554,0,0,12000,0,0,0,11500,0,0,0,11000,0,0,0,10000,0,0,0,12000,0
2012/12/17,11200,4433,0,0,12000,0,0,0,11500,0,0,0,10500,0,0,0,10000,0,0,0,12000,0
2012/12/18,11200,4392,0,0,12000,0,0,0,11500,0,0,0,10500,0,0,0,10000,0,0,0,12000,0
2012/12/20,10800,4371,0,0,12000,0,0,0,11000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0
2012/12/21,10800,4339,0,0,12000,0,0,0,11000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0
2012/12/24,11300,4437,0,0,13000,0,0,0,11000,0,0,0,10500,0,0,0,10000,0,0,0,12000,0
2012/12/26,10900,4427,0,0,12000,0,0,0,11000,0,0,0,10500,0,0,0,10000,0,0,0,11000,0
2012/12/27,10900,4410,0,0,12000,0,0,0,11000,0,0,0,10500,0,0,0,10000,0,0,0,11000,0
2012/12/28,11200,4432,0,0,12000,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0,0,12000,0
2012/12/31,12200,4241,0,0,13000,0,0,0,12000,0,0,0,12000,0,0,0,11000,0,0,0,13000,0
2013/Unnamed: 1,,,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동
2013/01/02,12400,4275,0,0,13000,13000,0,0,12000,12000,0,0,12000,12000,0,0,12000,12000,0,0,13000,13000
2013/01/03,13000,4620,0,0,12000,12000,0,0,12000,12000,0,0,13000,13000,0,0,13000,13000,0,0,15000,15000
2013/01/04,12400,4597,0,0,12000,12000,0,0,12000,12000,0,0,12000,12000,0,0,13000,13000,0,0,13000,13000
2013/01/07,12400,6621,0,0,0,13000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/01/08,12800,6577,0,0,0,13000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,15000
2013/01/09,12800,6548,0,0,0,13000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,15000
2013/01/10,12800,6114,0,0,0,13000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,15000
2013/01/11,12800,6041,0,0,0,13000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,15000
2013/01/14,12200,6024,0,0,0,13000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/01/15,12400,6024,0,0,0,14000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/01/16,12200,6010,0,0,0,13000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/01/17,12200,5633,0,0,0,13000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/01/18,12000,5653,0,0,0,13000,0,0,0,11000,0,0,0,11000,0,0,0,12000,0,0,0,13000
2013/01/21,12000,5510,0,0,0,13000,0,0,0,11000,0,0,0,11000,0,0,0,12000,0,0,0,13000
2013/01/22,12000,4879,0,0,0,13000,0,0,0,11000,0,0,0,11000,0,0,0,12000,0,0,0,13000
2013/01/23,11800,4870,0,0,0,12000,0,0,0,11000,0,0,0,11000,0,0,0,12000,0,0,0,13000
2013/01/24,11600,4854,0,0,0,12000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,13000
2013/01/25,11600,4858,0,0,0,12000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,13000
2013/01/28,11600,4694,0,0,0,12000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,13000
2013/01/29,11600,5050,0,0,0,12000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,13000
2013/01/30,11600,5034,0,0,0,12000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,13000
2013/01/31,11800,5013,0,0,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,11000,0,0,0,13000
2013/02/01,11800,5091,0,0,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,11000,0,0,0,13000
2013/02/04,11800,5447,0,0,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,11000,0,0,0,13000
2013/02/05,11800,5733,0,0,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,11000,0,0,0,13000
2013/02/06,11800,5843,0,0,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,11000,0,0,0,13000
2013/02/07,12000,5879,0,0,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/02/08,12000,5905,0,0,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/02/12,12000,6312,0,0,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/02/13,12400,5950,0,0,0,14000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/02/14,12600,5950,0,0,0,14000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/02/15,12600,5974,0,0,0,14000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,13000
2013/02/18,12600,6235,0,0,0,14000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,13000
