,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
189,20220709,108,1.7,1426,25,3.4,2,25,4.8,12,26.9,30.9,1416,24.0,1,23.4,27.9,23.2,82.1,64.0,1644,28.8,4.4,3.1,-9.00,992.9,1002.5,1004.1,2348,1001.2,1609,7.0,1.8,14.6,-9.0,13.64,2.72,1300,0.1,-9.0,6.00,0.1,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.4,23.8,22.4,17.2,14.7
190,20220710,108,1.7,1432,29,3.9,1700,29,6.3,1659,29.2,35.1,1547,24.6,529,22.2,32.0,21.8,68.0,46.0,1527,27.0,7.0,4.9,-9.00,994.6,1004.1,1006.1,803,1002.1,1713,5.6,8.4,14.6,-9.0,23.08,2.99,1400,0.0,1.1,0.42,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.5,23.8,22.5,17.2,14.7
191,20220711,108,1.8,1560,27,5.3,14,27,9.0,15,27.0,30.6,1226,24.7,316,22.0,29.0,22.2,75.0,54.0,2,26.5,4.5,3.2,-9.00,995.9,1005.5,1008.2,2355,1004.2,419,6.3,2.8,14.6,-9.0,13.85,2.08,1200,9.0,7.9,2.50,7.7,1527,4.9,1603,-9.0,-9,-9.0,-9,-9.0,-9,26.9,23.9,22.5,17.2,14.8
192,20220712,108,2.2,1927,5,3.6,744,5,6.4,655,26.8,29.4,1402,23.2,508,21.5,27.2,20.4,73.1,64.0,1350,25.7,3.4,2.4,-9.00,997.5,1007.1,1009.2,1017,1005.5,2244,8.1,0.8,14.6,-9.0,11.82,1.65,1000,-9.0,2.2,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.8,24.1,22.6,17.2,14.8
193,20220713,108,1.8,1514,14,3.9,1532,11,8.6,1620,25.0,27.1,1,24.0,1253,23.8,24.6,23.3,93.9,76.0,46,29.6,0.8,0.6,-9.00,992.3,1001.9,1006.4,132,998.1,1609,10.0,0.0,14.6,-9.0,1.25,0.22,1100,114.5,113.2,19.98,30.3,1424,8.1,1514,-9.0,-9,-9.0,-9,-9.0,-9,26.6,24.1,22.7,17.3,14.8
194,20220714,108,2.3,1985,27,4.1,1906,27,6.8,1902,25.7,29.9,1533,23.3,405,22.7,27.6,22.0,84.6,63.0,1539,27.6,5.0,3.5,-9.00,990.2,999.8,1001.3,2123,998.1,349,8.1,3.9,14.5,-9.0,17.21,2.66,1300,0.9,-9.0,5.92,0.5,427,0.2,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.9,25.0,24.3,19.4,14.8
195,20220715,108,2.3,2023,25,5.0,1811,25,8.0,1746,26.0,30.3,1544,23.0,440,21.2,29.1,20.5,76.5,55.0,1703,25.2,6.7,4.7,-9.00,989.9,999.5,1001.4,635,997.7,1640,5.3,8.9,14.5,-9.0,24.49,3.14,1200,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.2,24.7,24.2,19.4,14.9
196,20220716,108,2.0,1731,16,5.3,1720,16,10.5,1719,24.8,28.2,1323,23.2,2354,21.7,26.1,21.0,83.4,66.0,1156,26.0,3.0,2.1,-9.00,988.5,998.1,1000.0,2154,997.1,539,8.3,1.5,14.5,-9.0,10.77,1.76,1100,34.0,34.0,4.08,33.8,1630,14.1,1705,-9.0,-9,-9.0,-9,-9.0,-9,26.6,24.6,24.0,18.9,15.0
197,20220717,108,1.8,1540,27,4.4,1646,29,8.4,1637,25.5,29.7,1518,22.5,406,21.3,28.0,19.6,78.9,63.0,1456,25.3,4.9,3.4,-9.00,990.6,1000.2,1001.7,2233,998.8,1733,7.3,3.6,14.5,-9.0,16.82,2.83,1400,0.0,0.0,1.50,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.3,24.7,24.1,18.8,15.1
198,20220718,108,2.2,1878,11,3.9,1230,14,7.3,1315,26.8,30.1,1258,23.1,530,22.0,28.2,20.4,76.0,58.0,1352,26.4,6.1,4.3,-9.00,989.4,999.0,1001.6,1,996.8,1743,5.4,5.2,14.5,-9.0,21.01,3.29,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.4,24.7,24.1,19.0,15.1
199,20220719,108,2.3,1967,27,4.8,1403,27,8.2,1318,27.4,31.1,1549,24.3,532,22.1,30.7,22.1,74.1,56.0,1213,26.6,6.8,4.8,-9.00,992.3,1001.9,1005.4,2322,999.1,121,6.3,8.4,14.4,-9.0,23.44,3.26,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.7,24.7,24.0,18.8,15.1
200,20220720,108,2.2,1881,29,4.5,1416,29,7.2,1339,27.1,30.4,1435,24.3,2400,22.3,30.4,22.3,76.1,57.0,1409,27.0,4.9,3.4,-9.00,996.1,1005.7,1007.0,724,1004.3,2337,9.0,3.1,14.4,-9.0,17.68,2.61,1400,1.1,11.3,3.83,0.8,2238,0.6,2322,-9.0,-9,-9.0,-9,-9.0,-9,27.0,24.7,23.9,18.7,15.2
201,20220721,108,2.9,2473,5,5.5,426,2,9.7,424,23.2,25.2,1840,20.8,622,20.9,25.0,20.2,87.6,77.0,2301,24.7,2.3,1.6,-9.00,992.3,1002.0,1004.6,24,999.9,906,8.9,0.5,14.4,-9.0,6.60,1.12,1400,10.4,0.2,10.83,3.4,522,1.7,522,-9.0,-9,-9.0,-9,-9.0,-9,27.0,24.8,23.9,18.6,15.2
202,20220722,108,1.9,1675,25,3.4,1632,29,5.5,1913,25.1,27.5,1718,22.9,507,21.6,26.1,21.2,81.5,68.0,1149,25.7,3.7,2.6,-9.00,995.7,1005.4,1006.7,2254,1004.6,1,7.5,2.5,14.4,-9.0,13.54,2.13,1100,5.2,5.2,1.75,5.2,1235,4.0,1300,-9.0,-9,-9.0,-9,-9.0,-9,26.4,24.8,23.9,18.5,15.2
203,20220723,108,2.0,1741,5,3.9,2216,14,6.6,1308,24.8,28.0,1344,22.3,2320,21.7,26.6,21.2,83.6,67.0,1425,26.0,2.7,1.9,-9.00,994.7,1004.4,1006.5,752,1001.8,2347,9.4,0.1,14.4,-9.0,9.09,1.68,1300,9.9,11.1,8.58,4.2,2154,1.8,1937,-9.0,-9,-9.0,-9,-9.0,-9,26.3,24.7,23.9,18.5,15.3
204,20220724,108,2.1,1805,32,3.7,1750,7,6.5,9,25.0,28.4,1627,22.0,118,22.5,25.6,21.7,86.9,72.0,1414,27.3,2.6,1.8,-9.00,992.6,1002.3,1005.5,2358,1000.3,427,9.5,0.4,14.3,-9.0,8.82,1.39,1300,1.2,0.0,3.67,1.6,-2343,0.6,1,-9.0,-9,-9.0,-9,-9.0,-9,26.2,24.7,23.9,18.5,15.3
205,20220725,108,1.9,1631,27,3.6,1643,27,6.5,1335,27.5,32.0,1616,23.6,546,22.3,29.7,21.1,75.0,52.0,1536,27.0,7.6,5.3,-9.00,998.7,1008.3,1009.8,2356,1005.5,1,3.8,9.6,14.3,-9.0,25.49,3.54,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.2,24.6,23.9,18.5,15.3
206,20220726,108,1.8,1582,32,3.8,1610,32,6.0,1604,28.9,33.1,1428,24.4,530,23.2,30.3,21.0,72.5,53.0,1331,28.5,6.2,4.4,-9.00,999.3,1008.9,1010.6,822,1007.5,1733,5.0,9.0,14.3,-9.0,22.31,3.19,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.7,24.6,23.8,18.5,15.4
207,20220727,108,2.0,1758,16,4.4,1610,16,7.7,1809,29.3,33.4,1509,26.4,547,22.1,31.0,23.5,66.3,50.0,1529,26.7,6.9,4.9,-9.00,999.6,1009.1,1010.1,1043,1007.8,1742,5.3,6.0,14.2,-9.0,19.72,2.41,1500,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.1,24.7,23.9,18.6,15.4
208,20220728,108,2.4,2033,14,3.8,1014,11,7.6,1036,29.7,34.4,1509,25.1,545,21.9,33.3,22.8,63.8,48.0,1410,26.3,8.0,5.6,-9.00,1000.8,1010.3,1011.6,2343,1008.8,1745,3.5,9.9,14.2,-9.0,25.20,3.44,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.4,24.9,23.9,18.6,15.4
209,20220729,108,2.2,1863,32,4.4,1847,32,6.5,1844,30.7,34.3,1419,27.3,511,23.9,32.9,24.5,68.1,52.0,1446,29.8,6.7,4.7,-9.00,1001.8,1011.4,1012.8,950,1009.7,1811,5.0,7.6,14.2,-9.0,20.28,2.93,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.9,25.0,23.9,18.6,15.5
210,20220730,108,2.6,2284,16,5.6,1641,14,10.3,1656,30.9,36.1,1440,27.3,532,24.2,32.4,24.9,68.4,50.0,1213,30.2,7.5,5.3,-9.00,999.3,1008.8,1011.4,1,1006.7,1606,4.5,9.4,14.2,-9.0,23.53,3.30,1100,1.0,1.0,2.33,1.0,1445,1.0,1452,-9.0,-9,-9.0,-9,-9.0,-9,28.3,25.2,24.0,18.7,15.5
211,20220731,108,2.5,2197,5,3.9,1636,7,7.6,1007,27.2,29.0,1,25.4,2327,24.5,27.6,24.9,85.8,75.0,1,30.7,1.6,1.1,-9.00,996.4,1006.0,1008.1,7,1004.9,1609,9.8,0.0,14.1,-9.0,4.93,0.68,1000,47.2,77.1,15.75,18.0,2141,8.1,2146,-9.0,-9,-9.0,-9,-9.0,-9,28.6,25.4,24.1,18.7,15.6
212,20220801,108,2.4,2086,7,4.6,1729,11,9.3,2309,28.6,32.4,1420,25.4,4,25.0,28.9,24.8,82.4,67.0,1418,31.8,4.8,3.3,-9.00,995.6,1005.2,1006.8,1101,1003.9,1806,8.9,3.2,14.1,-9.0,15.09,3.03,1200,30.0,15.8,14.83,13.3,517,5.1,537,-9.0,-9,-9.0,-9,-9.0,-9,28.0,25.9,24.4,18.8,15.6
213,20220802,108,2.8,2414,20,4.9,1216,20,10.1,2131,26.8,28.5,1,25.5,2257,24.9,27.2,25.0,90.0,78.0,2,31.6,1.5,1.1,-9.00,998.4,1008.0,1009.6,2335,1005.3,118,9.9,0.0,14.1,-9.0,4.37,0.61,1100,33.5,67.6,18.58,7.6,212,3.3,1734,-9.0,-9,-9.0,-9,-9.0,-9,28.1,26.1,25.1,19.8,15.6
214,20220803,108,2.8,2388,23,4.6,459,23,10.8,453,27.1,30.0,1600,25.2,457,25.2,27.4,24.7,90.1,76.0,1606,32.1,3.0,2.1,-9.00,1000.1,1009.8,1011.1,1027,1008.7,1759,9.3,1.3,14.0,-9.0,8.74,1.71,1500,51.1,1.3,13.25,17.9,416,6.6,448,-9.0,-9,-9.0,-9,-9.0,-9,27.7,26.4,25.8,20.7,15.7
215,20220804,108,2.5,2120,27,4.0,154,25,7.5,1808,28.9,32.9,1532,26.0,549,24.8,31.6,24.7,79.3,64.0,1306,31.2,6.1,4.3,-9.00,999.5,1009.1,1011.4,811,1007.3,1829,4.4,8.7,14.0,-9.0,22.24,3.14,1100,0.0,0.0,0.42,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.7,26.4,26.1,22.0,15.9
216,20220805,108,2.6,2269,27,5.2,1328,27,9.2,1326,29.4,32.7,1430,27.0,111,24.7,32.6,25.4,76.6,61.0,1440,31.1,6.1,4.3,-9.00,996.2,1005.7,1007.8,3,1003.3,1545,5.9,6.3,14.0,-9.0,19.58,3.03,1300,0.0,0.0,0.50,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,28.3,26.3,25.8,21.2,16.2
217,20220806,108,1.7,1443,27,3.3,1118,27,5.2,1117,28.7,30.3,1718,27.4,454,25.9,29.7,25.5,85.3,77.0,1036,33.5,2.2,1.5,-9.00,996.1,1005.7,1006.6,2356,1004.1,1725,7.5,0.4,13.9,-9.0,7.48,1.23,1000,13.6,14.5,1.67,11.4,1050,9.5,1110,-9.0,-9,-9.0,-9,-9.0,-9,28.6,26.3,25.6,20.7,16.3
218,20220807,108,2.4,2096,18,5.6,1803,18,9.8,1551,28.9,31.7,1421,27.2,354,25.4,28.6,25.3,82.1,70.0,1543,32.4,3.3,2.3,-9.00,996.2,1005.7,1006.9,533,1004.4,1755,8.4,0.6,13.9,-9.0,9.26,2.05,1200,0.9,2.8,3.33,0.9,835,0.9,846,-9.0,-9,-9.0,-9,-9.0,-9,28.5,26.4,25.6,20.4,16.3
219,20220808,108,3.3,2815,20,8.6,1802,18,24.9,1754,26.8,28.4,1,-99.0,-9,25.2,26.4,-9.0,91.6,83.0,500,32.1,0.8,0.6,-9.00,995.9,1005.5,1006.6,2159,1003.8,1730,10.0,-9.0,13.9,-9.0,-9.00,-9.00,-9,129.6,133.4,20.92,38.1,1734,14.9,1747,-9.0,-9,-9.0,-9,-9.0,-9,28.4,26.4,25.5,20.2,16.3
220,20220809,108,2.6,2209,18,5.7,1725,18,12.3,1735,25.1,26.5,1538,22.0,2354,24.4,26.0,21.4,96.0,94.0,915,30.6,1.0,0.7,-9.00,995.7,1005.4,1007.0,1001,1003.2,1734,10.0,0.0,13.8,-9.0,2.42,0.37,900,123.1,122.3,21.50,27.1,1943,17.7,1746,-9.0,-9,-9.0,-9,-9.0,-9,27.4,27.1,27.0,23.8,16.3
221,20220810,108,1.6,1405,18,4.5,1609,18,6.3,1601,24.7,28.8,1503,21.4,455,21.8,27.3,21.0,85.3,66.0,1445,26.2,4.0,2.8,-9.00,996.0,1005.7,1007.0,1010,1005.0,1454,9.1,3.1,13.8,-9.0,16.23,2.71,1100,7.6,40.6,6.50,10.0,-2340,2.2,-2356,-9.0,-9,-9.0,-9,-9.0,-9,26.5,26.9,27.5,25.2,17.2
222,20220811,108,1.6,1351,20,3.1,1417,18,4.9,1353,25.0,27.5,1502,23.4,528,22.8,27.6,22.8,87.9,75.0,1559,27.7,2.8,2.0,-9.00,994.2,1003.8,1005.7,1,1003.0,1457,9.0,0.8,13.8,-9.0,8.81,2.69,1400,38.8,0.0,10.67,25.6,351,6.9,412,-9.0,-9,-9.0,-9,-9.0,-9,26.8,26.5,27.1,23.8,17.8
223,20220812,108,1.7,1478,25,3.7,1927,25,6.1,1902,27.0,32.4,1557,23.0,614,21.5,28.7,20.6,73.8,44.0,1604,25.7,7.0,4.9,-9.00,996.2,1005.8,1007.2,1127,1004.1,1753,4.5,10.6,13.7,-9.0,24.86,3.40,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.8,26.4,26.9,23.7,17.9
224,20220813,108,1.3,1121,18,2.7,706,11,5.6,1705,25.8,27.5,1743,24.7,1305,22.5,25.8,21.8,82.8,71.0,1053,27.4,1.6,1.1,-9.00,995.6,1005.3,1006.9,1102,1003.3,1729,8.9,0.8,13.7,-9.0,5.06,1.28,1600,4.0,4.0,4.67,2.0,1218,0.7,1220,-9.0,-9,-9.0,-9,-9.0,-9,27.4,26.3,26.6,22.9,17.8
225,20220814,108,1.9,1684,18,4.0,1938,20,6.3,2102,27.6,31.5,1414,24.5,553,24.3,28.1,22.6,83.0,66.0,1418,30.4,4.2,3.0,-9.00,995.5,1005.1,1006.3,933,1004.0,1735,7.8,2.2,13.7,-9.0,13.95,2.51,1000,3.0,3.0,1.50,3.0,1725,2.9,1728,-9.0,-9,-9.0,-9,-9.0,-9,27.2,26.3,26.4,22.4,17.6
226,20220815,108,4.8,4189,20,7.4,1252,18,16.1,1217,28.1,29.8,1233,26.6,2357,24.9,27.3,25.2,83.0,74.0,1223,31.5,3.2,2.2,-9.00,990.6,1000.1,1004.6,9,996.7,1821,9.5,0.0,13.6,-9.0,6.28,1.16,1200,0.9,0.9,4.42,0.7,1801,0.6,1847,-9.0,-9,-9.0,-9,-9.0,-9,27.6,26.3,26.3,22.0,17.5
227,20220816,108,2.6,2242,25,4.3,111,32,8.4,1451,26.7,30.0,1531,24.1,652,21.8,29.0,21.2,75.4,58.0,1657,26.1,6.6,4.6,-9.00,993.5,1003.1,1005.6,2330,999.4,143,4.8,9.2,13.6,-9.0,23.34,3.14,1200,0.0,-9.0,0.75,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.5,26.3,26.2,21.9,17.4
228,20220817,108,2.0,1749,29,4.4,1617,25,7.0,1640,26.0,30.5,1338,22.8,618,21.4,26.6,19.8,76.6,62.0,1312,25.4,4.9,3.5,-9.00,996.0,1005.7,1007.1,2353,1003.7,1611,4.0,6.0,13.6,-9.0,17.10,2.82,1200,0.0,0.0,0.75,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.7,26.3,26.1,21.7,17.4
229,20220818,108,1.9,1653,27,4.1,1538,25,7.1,1553,25.6,29.8,1408,22.4,556,20.8,26.6,19.6,75.8,57.0,1417,24.6,3.8,2.7,-9.00,997.4,1007.0,1008.1,728,1006.4,1356,6.4,2.6,13.5,-9.0,12.57,2.54,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.6,26.3,26.0,21.6,17.4
230,20220819,108,2.3,2010,20,5.4,1759,18,9.6,1752,26.0,27.5,1527,23.3,355,23.4,25.9,19.8,86.1,70.0,1010,28.9,2.1,1.5,-9.00,992.5,1002.1,1006.6,1,998.8,1643,9.6,0.0,13.5,-9.0,5.56,1.38,900,66.1,66.1,10.33,47.1,1543,14.2,1632,-9.0,-9,-9.0,-9,-9.0,-9,27.3,26.3,26.0,21.6,17.4
231,20220820,108,2.4,2048,27,4.4,122,27,8.1,117,28.2,32.0,1437,25.7,628,24.2,30.3,23.3,80.0,63.0,1402,30.2,6.5,4.6,-9.00,991.9,1001.4,1003.4,2215,999.4,220,4.8,9.6,13.5,-9.0,23.65,3.50,1300,0.0,-9.0,1.83,0.2,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.0,26.4,26.3,22.1,17.4
232,20220821,108,1.7,1475,25,3.4,1616,25,5.7,1630,28.1,32.0,1549,24.7,634,23.1,28.0,21.9,75.3,59.0,1431,28.3,4.8,3.3,-9.00,994.9,1004.5,1006.1,915,1003.1,152,5.9,5.5,13.4,-9.0,16.37,2.59,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.6,26.3,26.3,22.3,17.4
233,20220822,108,2.3,1960,20,4.2,1450,27,7.3,1521,26.8,30.2,1356,22.9,2302,22.0,27.0,20.3,75.6,59.0,1613,26.4,3.8,2.7,-9.00,994.3,1003.9,1005.3,2235,1002.6,1438,8.4,1.5,13.4,-9.0,11.71,1.96,1300,3.2,5.4,2.00,2.7,2139,1.0,2146,-9.0,-9,-9.0,-9,-9.0,-9,27.8,26.3,26.2,22.1,17.4
234,20220823,108,2.0,1717,32,4.3,1819,34,6.4,1810,25.4,30.2,1533,22.4,513,20.2,27.6,18.9,75.0,51.0,1829,23.9,6.7,4.7,-9.00,995.9,1005.6,1007.4,2216,1004.1,320,5.4,7.1,13.4,-9.0,20.42,3.20,1200,2.2,-9.0,6.17,1.0,418,0.3,419,-9.0,-9,-9.0,-9,-9.0,-9,27.7,26.4,26.1,21.9,17.5
235,20220824,108,2.5,2126,5,4.4,940,7,8.3,1109,24.8,27.9,1145,22.4,500,18.1,24.4,18.9,66.9,59.0,1134,20.8,3.9,2.7,-9.00,997.9,1007.6,1009.3,1019,1006.4,1701,6.8,2.0,13.3,-9.0,12.34,2.55,1100,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,27.6,26.4,26.1,21.8,17.5
236,20220825,108,1.8,1563,25,3.4,1427,27,5.6,1655,22.2,24.0,1054,21.1,2322,18.1,22.1,18.3,78.0,63.0,1437,20.8,2.1,1.4,-9.00,997.7,1007.5,1008.6,2303,1006.6,239,8.3,0.0,13.3,-9.0,4.50,0.77,1000,1.6,1.6,7.08,0.8,1102,0.3,1125,-9.0,-9,-9.0,-9,-9.0,-9,27.1,26.3,26.1,21.7,17.5
237,20220826,108,2.4,2059,27,5.1,1633,27,8.7,1837,23.8,28.4,1512,19.9,626,18.9,25.8,16.5,75.3,55.0,1510,21.9,5.7,4.0,-9.00,997.1,1006.8,1008.5,1,1004.7,1637,4.5,7.8,13.2,-9.0,19.91,2.87,1200,-9.0,17.6,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,26.4,26.2,26.0,21.7,17.5
238,20220827,108,2.8,2381,29,5.4,200,29,9.7,154,21.5,25.5,1541,17.6,638,13.6,24.4,14.3,63.1,43.0,1252,15.8,7.8,5.4,-9.00,1000.3,1010.1,1013.1,2327,1006.5,144,1.3,12.4,13.2,-9.0,27.09,3.47,1200,17.6,-9.0,0.58,17.6,140,14.8,151,-9.0,-9,-9.0,-9,-9.0,-9,26.3,26.0,26.0,21.6,17.6
239,20220828,108,1.7,1475,5,3.2,1332,5,5.7,1325,22.6,28.4,1644,16.1,538,13.8,24.3,11.2,59.4,39.0,1356,15.8,6.7,4.7,-9.00,1004.5,1014.3,1016.1,723,1012.8,1637,5.1,12.1,13.2,-9.0,24.53,3.18,1100,-9.0,1.1,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.9,25.9,25.9,21.6,17.6
240,20220829,108,2.3,1976,5,3.9,1135,16,6.7,1756,21.0,22.5,1,19.5,940,16.0,22.1,17.4,74.0,63.0,321,18.3,2.1,1.5,-9.00,1005.5,1015.4,1016.6,1002,1014.1,1,9.9,0.0,13.1,-9.0,5.97,1.04,1400,2.2,18.2,11.58,0.6,631,0.4,721,-9.0,-9,-9.0,-9,-9.0,-9,25.9,25.7,25.8,21.6,17.6
241,20220830,108,2.6,2215,5,4.1,940,5,6.8,931,19.1,20.3,1,17.9,527,18.5,20.3,17.2,96.3,71.0,23,21.3,0.9,0.7,-9.00,1001.2,1011.2,1015.1,2,1008.1,2333,10.0,0.0,13.1,-9.0,3.06,0.48,1400,35.8,18.7,21.42,4.2,250,0.9,250,-9.0,-9,-9.0,-9,-9.0,-9,25.2,25.5,25.7,21.6,17.7
242,20220831,108,1.8,1543,34,4.5,1149,20,7.3,1057,21.7,24.9,1703,19.6,32,18.6,22.2,16.6,83.3,69.0,1758,21.4,3.1,2.2,-9.00,998.8,1008.6,1011.0,2348,1006.9,512,7.5,2.5,13.0,-9.0,10.32,1.74,1600,0.0,0.0,4.17,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.3,25.3,25.7,21.6,17.7
243,20220901,108,1.7,1473,32,4.3,1718,36,7.0,1706,24.0,30.4,1553,18.3,614,17.8,26.7,14.3,70.8,42.0,1733,20.4,7.4,5.2,-9.00,1003.3,1013.1,1015.0,2355,1011.0,1,1.0,12.1,13.0,-9.0,25.02,3.32,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.4,25.0,25.6,21.8,17.7
244,20220902,108,3.1,2715,5,5.3,2046,5,9.2,1959,24.7,29.8,1540,20.3,648,16.5,26.9,16.5,61.8,47.0,1648,18.8,8.2,5.8,-9.00,1005.8,1015.6,1016.9,921,1013.7,1621,2.4,11.6,13.0,-9.0,24.51,3.23,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.9,24.8,25.4,21.8,17.8
245,20220903,108,3.4,2932,5,5.3,1010,5,9.0,914,24.2,29.2,1456,20.5,630,16.6,26.6,17.6,63.0,54.0,1351,19.0,5.8,4.1,-9.00,1004.2,1014.0,1016.3,1,1012.3,1442,6.6,4.5,12.9,-9.0,16.39,2.99,1300,-9.0,2.5,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,25.2,24.8,25.3,21.8,17.8
246,20220904,108,3.1,2649,5,4.9,711,5,8.4,850,22.3,24.0,1905,19.8,632,20.2,22.4,18.2,88.6,65.0,103,23.8,1.0,0.7,-9.00,999.1,1008.9,1013.4,12,1005.9,1604,9.6,0.0,12.9,-9.0,3.54,0.50,1500,33.8,39.3,13.67,9.7,2135,3.8,1824,-9.0,-9,-9.0,-9,-9.0,-9,25.2,24.8,25.2,21.7,17.8
247,20220905,108,3.2,2729,5,6.9,2229,2,18.3,2226,19.2,22.7,1,17.7,2103,18.4,19.8,16.9,95.9,92.0,337,21.3,0.8,0.5,-9.00,997.1,1007.0,1008.7,19,1004.1,2400,10.0,0.0,12.9,-9.0,1.61,0.22,1200,120.0,137.1,24.00,12.8,1025,2.9,1544,-9.0,-9,-9.0,-9,-9.0,-9,24.7,24.7,25.1,21.7,17.9
248,20220906,108,3.6,3106,5,7.1,358,2,13.8,351,21.0,26.3,1601,17.0,254,16.6,21.2,14.8,78.0,41.0,1624,18.8,5.9,4.1,-9.00,995.3,1005.1,1013.0,2332,998.3,611,3.9,8.4,12.8,-9.0,20.76,2.90,1100,25.3,-9.0,8.92,8.9,151,1.8,238,-9.0,-9,-9.0,-9,-9.0,-9,22.0,24.2,25.3,24.1,18.0
249,20220907,108,1.9,1683,25,4.0,1543,29,6.6,1548,22.8,28.1,1511,17.9,701,14.9,25.3,11.2,65.3,32.0,1334,17.2,7.4,5.2,-9.00,1006.8,1016.7,1018.8,2143,1013.0,1,0.1,11.9,12.8,-9.0,24.40,3.28,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.6,23.7,25.0,23.7,18.6
250,20220908,108,1.6,1414,32,3.7,1814,34,5.6,1813,23.2,29.5,1555,16.7,635,15.9,25.9,11.2,65.5,39.0,1530,18.1,6.7,4.7,-9.00,1007.7,1017.6,1019.5,747,1015.4,1543,2.1,11.8,12.7,-9.0,23.96,3.25,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.1,23.6,24.8,23.1,18.8
251,20220909,108,2.0,1686,5,3.8,1729,5,6.4,1730,24.3,30.8,1526,18.9,620,15.0,27.0,13.6,59.1,30.0,1633,17.1,8.0,5.6,-9.00,1007.2,1017.0,1018.2,917,1015.2,1646,4.1,11.1,12.7,-9.0,23.91,3.24,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.6,23.6,24.7,22.8,18.7
252,20220910,108,2.6,2251,5,4.2,2216,5,8.0,1353,23.6,28.4,1636,19.0,646,13.0,24.1,12.9,52.3,37.0,1319,15.1,6.5,4.6,-9.00,1007.2,1017.0,1018.6,633,1015.4,1647,7.9,6.5,12.6,-9.0,18.76,2.85,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.0,23.6,24.5,22.5,18.6
253,20220911,108,2.1,1812,5,3.6,923,7,6.9,1036,23.3,26.4,1331,20.6,638,17.0,24.8,16.6,68.6,52.0,1501,19.4,3.2,2.3,-9.00,1004.8,1014.6,1016.6,1,1012.9,1856,8.9,1.8,12.6,-9.0,10.27,1.69,900,0.1,0.1,1.83,0.1,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.1,23.7,24.4,22.4,18.6
